84.0 68.334 0.028999999999996362 0.01 0.0 15.0 0.0
83.0 67.398 0.029000000000003467 0.01 0.0 15.0 0.0
82.0 66.4885 0.02750000000000341 0.01 0.0 15.0 0.0
81.0 65.5915 0.02850000000000108 0.01 0.0 15.0 0.0
80.0 64.709 0.027000000000001023 0.005 0.005 15.0 0.0
79.0 63.846999999999994 0.028999999999999915 0.0 0.0 15.0 0.0
78.0 63.004999999999995 0.02699999999999747 0.0 0.0 15.0 0.0
77.0 62.1775 0.026499999999998636 0.005 0.005 15.0 0.0
76.0 61.363 0.028999999999999915 0.0 0.0 15.0 0.0
75.0 60.565 0.0259999999999998 0.0 0.0 15.0 0.0
74.0 59.782 0.0259999999999998 0.0 0.0 15.0 0.0
73.0 59.0145 0.025500000000000966 0.0 0.0 15.0 0.0
72.0 58.2545 0.025500000000000966 0.0 0.0 15.0 0.0
71.0 57.516 0.02400000000000091 0.0 0.0 15.0 0.0
70.0 56.7855 0.025500000000000966 0.0 0.0 15.0 0.0
69.0 56.0685 0.025500000000000966 0.0 0.0 15.0 0.0
68.0 55.3605 0.026499999999998636 0.0 0.0 15.0 0.0
67.0 54.667500000000004 0.024499999999999744 0.0 0.0 15.0 0.0
66.0 53.983000000000004 0.023999999999997357 0.0 0.0 15.0 0.0
65.0 53.3095 0.023499999999998522 0.0 0.0 15.0 0.0
64.0 52.65 0.02400000000000091 0.0 0.0 15.0 0.0
63.0 51.998999999999995 0.022999999999999687 0.0 0.0 15.0 0.0
62.0 51.3575 0.024499999999999744 0.0 0.0 15.0 0.0
61.0 50.7285 0.0224999999999973 0.0 0.0 15.0 0.0
60.0 50.108000000000004 0.022000000000002018 0.0 0.0 15.0 0.0
59.0 49.494 0.02400000000000091 0.0 0.0 15.0 0.0
58.0 48.894499999999994 0.02149999999999963 0.0 0.0 15.0 0.0
57.0 48.306 0.022000000000002018 0.0 0.0 15.0 0.0
56.0 47.723 0.022999999999999687 0.0 0.0 15.0 0.0
55.0 47.152 0.021000000000000796 0.0 0.0 15.0 0.0
54.0 46.587 0.022000000000002018 -0.005 0.005 15.0 0.0
53.0 46.031 0.02499999999999858 -0.005 0.005 15.0 0.0
52.0 45.4855 0.02149999999999963 -0.005 0.005 15.0 0.0
51.0 44.9465 0.021500000000003183 -0.005 0.005 15.0 0.0
50.0 44.414 0.021000000000000796 0.0 0.0 15.0 0.0
49.0 43.885000000000005 0.022999999999999687 -0.005 0.005 15.0 0.0
48.0 43.3705 0.02049999999999841 -0.0055 0.0015 15.0 0.0
47.0 42.8595 0.019499999999997186 -0.006 0.001 15.0 0.0
46.0 42.362 0.021999999999998465 -0.006 0.001 15.0 0.0
45.0 41.8685 0.02050000000000196 -0.006 0.001 15.0 0.0
44.0 41.381 0.021000000000000796 -0.006 0.001 15.0 0.0
43.0 40.9005 0.022500000000000853 -0.006500000000000001 0.0005 15.0 0.0
42.0 40.426 0.019999999999999574 -0.006 0.0 15.0 0.0
41.0 39.959 0.019000000000001904 -0.006500000000000001 0.0005 15.0 0.0
40.0 39.5005 0.01950000000000074 -0.006500000000000001 0.0005 15.0 0.0
39.0 39.04900000000001 0.019999999999999574 -0.006500000000000001 0.0005 15.0 0.0
38.0 38.601 0.01899999999999835 -0.006500000000000001 0.0005 15.0 0.0
37.0 38.1625 0.01950000000000074 -0.007 0.0 15.0 0.0
36.0 37.7255 0.018499999999999517 -0.007 0.0 15.0 0.0
35.0 37.297 0.019000000000001904 -0.007 0.0 15.0 0.0
34.0 36.8705 0.01850000000000307 -0.007 0.0 15.0 0.0
33.0 36.457 0.018000000000000682 -0.007 0.0 15.0 0.0
32.0 36.047 0.019000000000001904 -0.007 0.0 15.0 0.0
31.0 35.6425 0.01950000000000074 -0.007 0.0 15.0 0.0
30.0 35.2435 0.018499999999999517 -0.008 0.0 15.0 0.0
29.0 34.846000000000004 0.01799999999999713 -0.008 0.0 15.0 0.0
28.0 34.4535 0.017499999999998295 -0.0075 0.0005 15.0 0.0
27.0 34.073499999999996 0.018499999999999517 -0.008 0.0 15.0 0.0
26.0 33.693 0.01699999999999946 -0.0075 0.0005 15.0 0.0
25.0 33.3185 0.01850000000000307 -0.008 0.0 15.0 0.0
24.0 32.949 0.018000000000000682 -0.0085 0.0004999999999999996 15.0 0.0
23.0 32.585499999999996 0.017500000000001847 -0.008 0.0009999999999999996 15.0 0.0
22.0 32.2265 0.017499999999998295 -0.009 0.0 15.0 0.0
21.0 31.872999999999998 0.017999999999998906 -0.009 0.0 15.0 0.0
20.0 31.523 0.018000000000000682 -0.009 0.0 15.0 0.0
19.0 31.176000000000002 0.017000000000001236 -0.009 0.0 15.0 0.0
18.0 30.8365 0.01750000000000007 -0.009 0.0 15.0 0.0
17.0 30.497500000000002 0.01649999999999885 -0.009 0.0 15.0 0.0
16.0 30.169 0.01699999999999946 -0.009 0.0 15.0 0.0
15.0 29.8415 0.016500000000000625 -0.008 0.0009999999999999996 15.0 0.0
14.0 29.5205 0.01750000000000007 -0.009 0.0 15.0 0.0
13.0 29.201 0.01699999999999946 -0.01 0.0 15.0 0.0
12.0 28.884999999999998 0.017000000000001236 -0.01 0.0 15.0 0.0
11.0 28.5745 0.016500000000000625 -0.01 0.0 15.0 0.0
10.0 28.2705 0.01550000000000118 -0.012 0.002 15.0 0.0
9.0 27.9685 0.01649999999999885 -0.01 0.0 15.0 0.0
8.0 27.671 0.016000000000000014 -0.012 0.002 15.0 0.0
7.0 27.3795 0.016500000000000625 -0.01 0.0 15.0 0.0
6.0 27.087000000000003 0.016000000000000014 -0.01 0.0 15.0 0.0
5.0 26.802999999999997 0.016000000000000014 -0.01 0.0 15.0 0.0
4.0 26.5185 0.015499999999999403 -0.01 0.0 15.0 0.0
3.0 26.2435 0.015499999999999403 -0.01 0.0 15.0 0.0
2.0 25.9685 0.01550000000000118 -0.01 0.0 15.0 0.0
1.0 25.6985 0.015499999999999403 -0.01 0.0 15.0 0.0
0.0 25.433 0.015000000000000568 -0.01 0.0 15.0 0.0
